Timestamp,Device Name,Source IP,Destination IP,Traffic Volume (MB/s),Latency (ms),Bandwidth Allocated (MB/s),Bandwidth Used (MB/s),Congestion Flag,Log Text
2024-04-29 16:00:00,Router_C,192.168.1.188,192.168.2.208,92.48,11.22,100,96.58,No,Normal operation
2024-04-29 17:00:00,Router_C,192.168.1.159,192.168.2.100,38.15,19.74,100,36.51,No,Normal operation
2024-04-29 18:00:00,Router_C,192.168.1.188,192.168.2.161,80.88,24.81,100,78.98,No,Normal operation
2024-04-29 19:00:00,Router_C,192.168.1.247,192.168.2.87,34.67,36.59,100,45.27,Yes,"Congestion detected, high utilization"
2024-04-29 20:00:00,Router_C,192.168.1.245,192.168.2.186,39.71,35.56,100,38.73,No,Normal operation
2024-04-29 21:00:00,Router_C,192.168.1.166,192.168.2.217,56.78,11.25,100,63.18,Yes,"High utilization, nearing bandwidth limit"
2024-04-29 22:00:00,Router_C,192.168.1.206,192.168.2.84,16.06,17.86,100,15.34,No,Normal operation
2024-04-29 23:00:00,Router_C,192.168.1.126,192.168.2.168,78.21,47.81,100,86.26,Yes,"High utilization, nearing bandwidth limit"
2024-04-30 00:00:00,Router_C,192.168.1.109,192.168.2.150,92.2,10.07,100,90.94,No,Normal operation
2024-04-30 01:00:00,Router_C,192.168.1.82,192.168.2.213,61.22,49.42,100,80.78,Yes,"Congestion detected, high utilization"
2024-04-30 02:00:00,Router_C,192.168.1.216,192.168.2.70,65.76,27.32,100,61.08,No,Normal operation
2024-04-30 03:00:00,Router_C,192.168.1.37,192.168.2.252,7.47,31.72,100,11.05,No,Normal operation
2024-04-30 04:00:00,Router_C,192.168.1.167,192.168.2.54,15.54,29.58,100,12.64,No,Normal operation
2024-04-30 05:00:00,Router_C,192.168.1.39,192.168.2.189,75.4,33.14,100,75.04,No,Normal operation
2024-04-30 06:00:00,Router_C,192.168.1.124,192.168.2.184,56.11,20.84,100,54.22,No,Normal operation
2024-04-30 07:00:00,Router_C,192.168.1.179,192.168.2.148,83.9,20.26,100,81.07,No,Normal operation
2024-04-30 08:00:00,Router_C,192.168.1.133,192.168.2.20,49.77,20.69,100,68.07,Yes,"Congestion detected, high utilization"
2024-04-30 09:00:00,Router_C,192.168.1.15,192.168.2.208,58.54,53.7,100,60.56,No,Normal operation
2024-04-30 10:00:00,Router_C,192.168.1.45,192.168.2.98,98.37,11.23,100,95.84,No,Normal operation
2024-04-30 11:00:00,Router_C,192.168.1.17,192.168.2.194,37.37,29.37,100,37.37,No,Normal operation
2024-04-30 12:00:00,Router_C,192.168.1.193,192.168.2.171,72.34,54.96,100,88.45,Yes,"High utilization, nearing bandwidth limit"
2024-04-30 13:00:00,Router_C,192.168.1.229,192.168.2.124,95.37,24.22,100,91.49,No,Normal operation
2024-04-30 14:00:00,Router_C,192.168.1.207,192.168.2.229,74.85,21.25,100,91.88,Yes,"High utilization, nearing bandwidth limit"
2024-04-30 15:00:00,Router_C,192.168.1.117,192.168.2.45,80.29,40.53,100,79.99,No,Normal operation
2024-04-30 16:00:00,Router_C,192.168.1.46,192.168.2.26,76.61,14.99,100,80.65,No,Normal operation
2024-04-30 17:00:00,Router_C,192.168.1.75,192.168.2.90,16.04,39.03,100,13.89,No,Normal operation
2024-04-30 18:00:00,Router_C,192.168.1.148,192.168.2.66,76.19,42.14,100,79.7,No,Normal operation
2024-04-30 19:00:00,Router_C,192.168.1.17,192.168.2.202,7.01,26.23,100,3.78,No,Normal operation
2024-04-30 20:00:00,Router_C,192.168.1.252,192.168.2.53,97.37,50.19,100,99.43,No,Normal operation
2024-04-30 21:00:00,Router_C,192.168.1.88,192.168.2.249,70.03,36.92,100,83.18,Yes,"Congestion detected, high utilization"
2024-04-30 22:00:00,Router_C,192.168.1.203,192.168.2.253,57.26,26.09,100,73.68,Yes,"High utilization, nearing bandwidth limit"
2024-04-30 23:00:00,Router_C,192.168.1.116,192.168.2.28,39.68,10.42,100,44.78,Yes,"High utilization, nearing bandwidth limit"
2024-05-01 00:00:00,Router_C,192.168.1.238,192.168.2.99,15.42,55.78,100,15.39,No,Normal operation
2024-05-01 01:00:00,Router_C,192.168.1.101,192.168.2.44,19.51,44.63,100,21.38,No,Normal operation
2024-05-01 02:00:00,Router_C,192.168.1.125,192.168.2.177,93.52,25.36,100,94.14,No,Normal operation
2024-05-01 03:00:00,Router_C,192.168.1.231,192.168.2.142,89.44,20.55,100,100.0,Yes,"Congestion detected, high utilization"
2024-05-01 04:00:00,Router_C,192.168.1.247,192.168.2.140,61.52,22.58,100,73.52,Yes,"Congestion detected, high utilization"
2024-05-01 05:00:00,Router_C,192.168.1.254,192.168.2.59,6.58,41.27,100,2.89,No,Normal operation
2024-05-01 06:00:00,Router_C,192.168.1.145,192.168.2.61,96.97,36.49,100,99.39,No,Normal operation
2024-05-01 07:00:00,Router_C,192.168.1.231,192.168.2.137,10.51,57.35,100,8.51,No,Normal operation
2024-05-01 08:00:00,Router_C,192.168.1.96,192.168.2.231,64.46,35.05,100,67.02,No,Normal operation
2024-05-01 09:00:00,Router_C,192.168.1.52,192.168.2.144,51.08,39.73,100,51.47,No,Normal operation
2024-05-01 10:00:00,Router_C,192.168.1.83,192.168.2.188,15.0,25.83,100,36.6,Yes,"Congestion detected, high utilization"
2024-05-01 11:00:00,Router_C,192.168.1.189,192.168.2.237,91.49,13.4,100,86.51,No,Normal operation
2024-05-01 12:00:00,Router_C,192.168.1.126,192.168.2.200,43.02,45.31,100,103.32,Yes,"Outage, bandwidth exceeded, packet loss"
2024-05-01 13:00:00,Router_C,192.168.1.158,192.168.2.138,12.45,46.34,100,9.02,No,Normal operation
2024-05-01 14:00:00,Router_C,192.168.1.212,192.168.2.113,89.81,50.99,100,87.31,No,Normal operation
2024-05-01 15:00:00,Router_C,192.168.1.142,192.168.2.77,29.97,35.24,100,27.68,No,Normal operation
2024-05-01 16:00:00,Router_C,192.168.1.184,192.168.2.194,43.1,51.73,100,58.95,Yes,"Congestion detected, high utilization"
2024-05-01 17:00:00,Router_C,192.168.1.5,192.168.2.25,71.99,21.78,100,70.75,No,Normal operation
2024-05-01 18:00:00,Router_C,192.168.1.174,192.168.2.19,42.53,16.67,100,39.28,No,Normal operation
2024-05-01 19:00:00,Router_C,192.168.1.148,192.168.2.51,83.44,43.77,100,85.04,No,Normal operation
2024-05-01 20:00:00,Router_C,192.168.1.66,192.168.2.174,52.55,38.47,100,76.07,Yes,"Congestion detected, high utilization"
2024-05-01 21:00:00,Router_C,192.168.1.201,192.168.2.204,35.87,17.09,100,37.89,No,Normal operation
2024-05-01 22:00:00,Router_C,192.168.1.114,192.168.2.3,43.8,20.27,100,45.47,No,Normal operation
2024-05-01 23:00:00,Router_C,192.168.1.145,192.168.2.36,72.95,22.5,100,89.51,Yes,"Congestion detected, high utilization"
2024-05-02 00:00:00,Router_C,192.168.1.12,192.168.2.49,79.58,37.66,100,103.19,Yes,"Outage, bandwidth exceeded, packet loss"
2024-05-02 01:00:00,Router_C,192.168.1.148,192.168.2.18,24.94,37.95,100,36.17,Yes,"High utilization, nearing bandwidth limit"
2024-05-02 02:00:00,Router_C,192.168.1.206,192.168.2.152,84.7,16.83,100,80.36,No,Normal operation
2024-05-02 03:00:00,Router_C,192.168.1.197,192.168.2.77,68.94,53.64,100,89.01,Yes,"Congestion detected, high utilization"
2024-05-02 04:00:00,Router_C,192.168.1.253,192.168.2.107,65.92,19.6,100,69.31,No,Normal operation
2024-05-02 05:00:00,Router_C,192.168.1.30,192.168.2.92,75.25,56.34,100,76.79,No,Normal operation
2024-05-02 06:00:00,Router_C,192.168.1.147,192.168.2.185,70.91,52.63,100,73.35,No,Normal operation
2024-05-02 07:00:00,Router_C,192.168.1.231,192.168.2.124,68.64,42.57,100,68.97,No,Normal operation
2024-05-02 08:00:00,Router_C,192.168.1.101,192.168.2.217,8.79,27.43,100,101.9,Yes,"Outage, bandwidth exceeded, packet loss"
2024-05-02 09:00:00,Router_C,192.168.1.169,192.168.2.245,56.36,11.67,100,60.57,No,Normal operation
2024-05-02 10:00:00,Router_C,192.168.1.86,192.168.2.98,29.26,29.23,100,28.24,No,Normal operation
2024-05-02 11:00:00,Router_C,192.168.1.182,192.168.2.149,88.05,34.16,100,91.84,No,Normal operation
2024-05-02 12:00:00,Router_C,192.168.1.185,192.168.2.25,68.55,45.44,100,78.41,Yes,"High utilization, nearing bandwidth limit"
2024-05-02 13:00:00,Router_C,192.168.1.110,192.168.2.187,83.15,27.22,100,96.49,Yes,"High utilization, nearing bandwidth limit"
2024-05-02 14:00:00,Router_C,192.168.1.237,192.168.2.200,85.85,18.4,100,102.76,Yes,"Outage, bandwidth exceeded, packet loss"
2024-05-02 15:00:00,Router_C,192.168.1.127,192.168.2.16,46.71,42.85,100,57.01,Yes,"High utilization, nearing bandwidth limit"
2024-05-02 16:00:00,Router_C,192.168.1.41,192.168.2.45,37.3,44.2,100,45.26,Yes,"High utilization, nearing bandwidth limit"
2024-05-02 17:00:00,Router_C,192.168.1.177,192.168.2.78,16.96,15.36,100,20.78,No,Normal operation
2024-05-02 18:00:00,Router_C,192.168.1.43,192.168.2.107,84.26,53.48,100,85.43,No,Normal operation
2024-05-02 19:00:00,Router_C,192.168.1.128,192.168.2.104,70.37,47.98,100,72.82,No,Normal operation
2024-05-02 20:00:00,Router_C,192.168.1.164,192.168.2.145,86.74,39.52,100,91.65,No,Normal operation
2024-05-02 21:00:00,Router_C,192.168.1.181,192.168.2.232,95.07,40.03,100,91.49,No,Normal operation
2024-05-02 22:00:00,Router_C,192.168.1.77,192.168.2.148,44.58,55.79,100,47.92,No,Normal operation
2024-05-02 23:00:00,Router_C,192.168.1.244,192.168.2.146,72.46,39.23,100,69.42,No,Normal operation
2024-05-03 00:00:00,Router_C,192.168.1.163,192.168.2.216,97.88,30.13,100,100.0,No,Normal operation
2024-05-03 01:00:00,Router_C,192.168.1.224,192.168.2.230,35.49,48.79,100,37.39,No,Normal operation
2024-05-03 02:00:00,Router_C,192.168.1.101,192.168.2.129,77.57,22.1,100,79.67,No,Normal operation
2024-05-03 03:00:00,Router_C,192.168.1.148,192.168.2.239,83.7,48.7,100,82.44,No,Normal operation
2024-05-03 04:00:00,Router_C,192.168.1.223,192.168.2.33,16.59,22.05,100,17.26,No,Normal operation
2024-05-03 05:00:00,Router_C,192.168.1.251,192.168.2.222,88.96,10.32,100,102.59,Yes,"Outage, bandwidth exceeded, packet loss"
2024-05-03 06:00:00,Router_C,192.168.1.211,192.168.2.192,90.09,55.16,100,100.0,Yes,"High utilization, nearing bandwidth limit"
2024-05-03 07:00:00,Router_C,192.168.1.208,192.168.2.133,6.17,23.92,100,6.49,No,Normal operation
2024-05-03 08:00:00,Router_C,192.168.1.186,192.168.2.112,10.7,16.77,100,5.73,No,Normal operation
2024-05-03 09:00:00,Router_C,192.168.1.228,192.168.2.73,45.23,35.79,100,45.62,No,Normal operation
2024-05-03 10:00:00,Router_C,192.168.1.166,192.168.2.10,28.0,54.42,100,23.26,No,Normal operation
2024-05-03 11:00:00,Router_C,192.168.1.151,192.168.2.16,59.25,50.85,100,59.78,No,Normal operation
2024-05-03 12:00:00,Router_C,192.168.1.90,192.168.2.202,20.97,51.92,100,102.37,Yes,"Outage, bandwidth exceeded, packet loss"
2024-05-03 13:00:00,Router_C,192.168.1.70,192.168.2.102,40.86,35.89,100,41.33,No,Normal operation
2024-05-03 14:00:00,Router_C,192.168.1.165,192.168.2.200,80.03,33.79,100,75.95,No,Normal operation
2024-05-03 15:00:00,Router_C,192.168.1.69,192.168.2.152,37.64,22.57,100,56.27,Yes,"Congestion detected, high utilization"
2024-05-03 16:00:00,Router_C,192.168.1.56,192.168.2.4,84.49,40.27,100,82.73,No,Normal operation
2024-05-03 17:00:00,Router_C,192.168.1.62,192.168.2.5,44.72,30.56,100,44.15,No,Normal operation
2024-05-03 18:00:00,Router_C,192.168.1.116,192.168.2.40,99.18,29.71,100,100.0,No,Normal operation
2024-05-03 19:00:00,Router_C,192.168.1.129,192.168.2.183,28.62,13.16,100,29.67,No,Normal operation
2024-05-03 20:00:00,Router_C,192.168.1.252,192.168.2.252,60.57,51.66,100,62.61,No,Normal operation
2024-05-03 21:00:00,Router_C,192.168.1.220,192.168.2.182,64.12,27.51,100,74.52,Yes,"Congestion detected, high utilization"
2024-05-03 22:00:00,Router_C,192.168.1.17,192.168.2.46,99.7,16.87,100,100.0,Yes,"High utilization, nearing bandwidth limit"
2024-05-03 23:00:00,Router_C,192.168.1.29,192.168.2.10,49.59,15.75,100,54.56,No,Normal operation
2024-05-04 00:00:00,Router_C,192.168.1.59,192.168.2.225,23.91,55.65,100,21.68,No,Normal operation
2024-05-04 01:00:00,Router_C,192.168.1.154,192.168.2.131,49.77,43.29,100,45.98,No,Normal operation
2024-05-04 02:00:00,Router_C,192.168.1.152,192.168.2.35,54.35,47.95,100,73.48,Yes,"High utilization, nearing bandwidth limit"
2024-05-04 03:00:00,Router_C,192.168.1.40,192.168.2.163,30.7,48.37,100,27.5,No,Normal operation
2024-05-04 04:00:00,Router_C,192.168.1.204,192.168.2.227,6.09,27.19,100,10.18,No,Normal operation
2024-05-04 05:00:00,Router_C,192.168.1.253,192.168.2.98,43.83,34.55,100,41.78,No,Normal operation
2024-05-04 06:00:00,Router_C,192.168.1.18,192.168.2.57,62.78,44.52,100,62.43,No,Normal operation
2024-05-04 07:00:00,Router_C,192.168.1.187,192.168.2.199,69.36,27.79,100,72.01,No,Normal operation
2024-05-04 08:00:00,Router_C,192.168.1.46,192.168.2.179,21.57,12.23,100,18.28,No,Normal operation
2024-05-04 09:00:00,Router_C,192.168.1.144,192.168.2.48,94.48,41.36,100,89.63,No,Normal operation
2024-05-04 10:00:00,Router_C,192.168.1.32,192.168.2.231,47.25,40.33,100,46.72,No,Normal operation
2024-05-04 11:00:00,Router_C,192.168.1.45,192.168.2.153,5.16,16.5,100,0.39,No,Normal operation
2024-05-04 12:00:00,Router_C,192.168.1.170,192.168.2.40,93.38,46.75,100,103.3,Yes,"Outage, bandwidth exceeded, packet loss"
2024-05-04 13:00:00,Router_C,192.168.1.112,192.168.2.128,23.27,36.02,100,24.16,No,Normal operation
2024-05-04 14:00:00,Router_C,192.168.1.30,192.168.2.131,77.29,19.39,100,72.89,No,Normal operation
2024-05-04 15:00:00,Router_C,192.168.1.135,192.168.2.160,7.14,47.99,100,5.63,No,Normal operation
2024-05-04 16:00:00,Router_C,192.168.1.129,192.168.2.59,18.77,19.13,100,29.36,Yes,"High utilization, nearing bandwidth limit"
2024-05-04 17:00:00,Router_C,192.168.1.186,192.168.2.75,25.36,31.82,100,21.09,No,Normal operation
2024-05-04 18:00:00,Router_C,192.168.1.164,192.168.2.206,22.17,39.09,100,18.98,No,Normal operation
2024-05-04 19:00:00,Router_C,192.168.1.2,192.168.2.29,6.23,33.71,100,101.96,Yes,"Outage, bandwidth exceeded, packet loss"
2024-05-04 20:00:00,Router_C,192.168.1.30,192.168.2.227,90.85,20.32,100,86.8,No,Normal operation
2024-05-04 21:00:00,Router_C,192.168.1.105,192.168.2.69,16.8,14.96,100,20.71,No,Normal operation
2024-05-04 22:00:00,Router_C,192.168.1.64,192.168.2.243,96.35,48.86,100,96.49,No,Normal operation
2024-05-04 23:00:00,Router_C,192.168.1.68,192.168.2.8,8.51,17.74,100,17.92,Yes,"High utilization, nearing bandwidth limit"
