Timestamp,Device Name,Source IP,Destination IP,Traffic Volume (MB/s),Latency (ms),Bandwidth Allocated (MB/s),Bandwidth Used (MB/s),Congestion Flag,Log Text,New_Flag,Date,total_avg_app_traffic,total_peak_app_traffic,total_logins,total_peak_user_usage,Event,Impact,Num_Config_Changes
2024-04-22 01:00:00,Router_C,192.168.1.33,192.168.2.135,59.38,30.89,100,60.53,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 02:00:00,Router_A,192.168.1.58,192.168.2.175,71.31,30.62,100,70.11,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 02:00:00,Router_B,192.168.1.159,192.168.2.26,34.93,33.49,100,39.41,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 02:00:00,Router_C,192.168.1.1,192.168.2.31,58.65,56.57,100,101.45,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 03:00:00,Router_A,192.168.1.225,192.168.2.171,65.27,29.69,100,65.9,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 03:00:00,Router_B,192.168.1.160,192.168.2.82,24.08,13.02,100,28.07,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 03:00:00,Router_C,192.168.1.73,192.168.2.169,60.54,58.34,100,58.63,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 04:00:00,Router_A,192.168.1.137,192.168.2.225,35.78,52.83,100,32.22,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 04:00:00,Router_B,192.168.1.52,192.168.2.77,17.47,10.29,100,16.07,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 04:00:00,Router_C,192.168.1.38,192.168.2.187,76.21,27.28,100,75.47,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 05:00:00,Router_A,192.168.1.11,192.168.2.114,60.8,40.05,100,65.57,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 05:00:00,Router_B,192.168.1.96,192.168.2.122,73.71,53.96,100,77.03,No,Normal operation,1,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 05:00:00,Router_C,192.168.1.54,192.168.2.56,60.65,11.31,100,56.72,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 06:00:00,Router_A,192.168.1.114,192.168.2.162,88.92,43.63,100,100.0,Yes,"Congestion detected, high utilization",1,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 06:00:00,Router_B,192.168.1.240,192.168.2.44,51.05,42.28,100,51.83,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 06:00:00,Router_C,192.168.1.195,192.168.2.145,85.77,47.65,100,88.08,No,Normal operation,1,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 07:00:00,Router_A,192.168.1.33,192.168.2.145,70.37,32.05,100,71.03,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 07:00:00,Router_B,192.168.1.185,192.168.2.226,24.42,46.5,100,27.6,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 07:00:00,Router_C,192.168.1.175,192.168.2.137,79.35,38.45,100,83.76,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 08:00:00,Router_A,192.168.1.102,192.168.2.222,92.8,45.27,100,97.45,No,Normal operation,1,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 08:00:00,Router_B,192.168.1.253,192.168.2.87,77.02,21.44,100,72.97,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 08:00:00,Router_C,192.168.1.208,192.168.2.196,24.85,23.34,100,27.27,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 09:00:00,Router_A,192.168.1.101,192.168.2.189,55.87,16.53,100,54.46,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 09:00:00,Router_B,192.168.1.88,192.168.2.147,88.17,29.45,100,91.06,No,Normal operation,1,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 09:00:00,Router_C,192.168.1.187,192.168.2.227,6.05,47.17,100,7.9,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 10:00:00,Router_A,192.168.1.112,192.168.2.210,9.26,12.58,100,8.77,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 10:00:00,Router_B,192.168.1.131,192.168.2.245,36.38,38.8,100,38.42,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 10:00:00,Router_C,192.168.1.57,192.168.2.122,66.42,47.89,100,64.3,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 11:00:00,Router_A,192.168.1.253,192.168.2.110,15.85,24.74,100,20.82,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 11:00:00,Router_B,192.168.1.93,192.168.2.252,12.56,53.34,100,26.02,Yes,"Congestion detected, high utilization",0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 11:00:00,Router_C,192.168.1.111,192.168.2.214,74.44,15.89,100,74.77,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 12:00:00,Router_A,192.168.1.141,192.168.2.233,10.62,35.36,100,12.7,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 12:00:00,Router_B,192.168.1.195,192.168.2.108,10.8,14.98,100,15.8,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 12:00:00,Router_C,192.168.1.74,192.168.2.164,58.8,22.57,100,66.65,Yes,"High utilization, nearing bandwidth limit",0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 13:00:00,Router_A,192.168.1.64,192.168.2.201,78.72,21.46,100,79.65,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 13:00:00,Router_B,192.168.1.138,192.168.2.227,28.24,49.43,100,50.06,Yes,"Congestion detected, high utilization",0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 13:00:00,Router_C,192.168.1.181,192.168.2.53,19.89,10.51,100,28.53,Yes,"High utilization, nearing bandwidth limit",0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 14:00:00,Router_A,192.168.1.186,192.168.2.168,91.41,35.51,100,91.13,No,Normal operation,1,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 14:00:00,Router_B,192.168.1.127,192.168.2.221,75.8,31.48,100,80.79,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 14:00:00,Router_C,192.168.1.139,192.168.2.155,61.34,20.34,100,78.72,Yes,"Congestion detected, high utilization",0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 15:00:00,Router_A,192.168.1.158,192.168.2.145,27.12,25.51,100,27.64,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 15:00:00,Router_B,192.168.1.107,192.168.2.59,15.48,42.47,100,33.79,Yes,"Congestion detected, high utilization",0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 15:00:00,Router_C,192.168.1.25,192.168.2.202,81.2,26.79,100,84.09,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 16:00:00,Router_A,192.168.1.104,192.168.2.221,75.93,13.79,100,80.31,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 16:00:00,Router_B,192.168.1.106,192.168.2.172,86.33,18.46,100,90.6,No,Normal operation,1,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 16:00:00,Router_C,192.168.1.100,192.168.2.245,45.42,47.26,100,46.27,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 17:00:00,Router_A,192.168.1.204,192.168.2.103,25.45,43.07,100,24.32,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 17:00:00,Router_B,192.168.1.242,192.168.2.36,87.48,45.59,100,84.75,No,Normal operation,1,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 17:00:00,Router_C,192.168.1.231,192.168.2.110,98.5,25.35,100,95.8,No,Normal operation,1,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 18:00:00,Router_A,192.168.1.220,192.168.2.44,35.65,37.52,100,31.59,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 18:00:00,Router_B,192.168.1.85,192.168.2.23,63.72,37.03,100,73.47,Yes,"Congestion detected, high utilization",0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 18:00:00,Router_C,192.168.1.120,192.168.2.243,37.35,54.73,100,37.91,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 19:00:00,Router_A,192.168.1.95,192.168.2.49,86.1,21.77,100,97.67,Yes,"High utilization, nearing bandwidth limit",1,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 19:00:00,Router_B,192.168.1.249,192.168.2.41,49.89,22.78,100,46.43,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 19:00:00,Router_C,192.168.1.188,192.168.2.138,73.76,45.19,100,85.46,Yes,"High utilization, nearing bandwidth limit",1,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 20:00:00,Router_A,192.168.1.74,192.168.2.179,8.84,55.58,100,5.62,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 20:00:00,Router_B,192.168.1.85,192.168.2.78,84.21,41.01,100,88.43,No,Normal operation,1,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 20:00:00,Router_C,192.168.1.135,192.168.2.213,31.03,30.26,100,34.4,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 21:00:00,Router_A,192.168.1.187,192.168.2.235,52.84,15.3,100,102.11,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 21:00:00,Router_B,192.168.1.74,192.168.2.145,51.2,16.54,100,55.44,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 21:00:00,Router_C,192.168.1.241,192.168.2.180,92.21,11.31,100,94.84,No,Normal operation,1,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 22:00:00,Router_A,192.168.1.12,192.168.2.3,17.94,27.14,100,31.82,Yes,"Congestion detected, high utilization",0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 22:00:00,Router_B,192.168.1.167,192.168.2.249,51.27,22.31,100,53.8,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 22:00:00,Router_C,192.168.1.224,192.168.2.213,76.67,19.71,100,79.85,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-22 23:00:00,Router_A,192.168.1.129,192.168.2.243,58.2,58.68,100,59.58,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 23:00:00,Router_B,192.168.1.20,192.168.2.191,19.35,16.66,100,22.94,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,1
2024-04-22 23:00:00,Router_C,192.168.1.93,192.168.2.21,46.92,26.32,100,45.28,No,Normal operation,0,2024-04-22,334.15000000000003,1409.64,3,23.54,None,None,0
2024-04-23 00:00:00,Router_A,192.168.1.74,192.168.2.67,81.51,48.77,100,84.98,No,Normal operation,1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 00:00:00,Router_B,192.168.1.198,192.168.2.126,10.9,12.08,100,14.55,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 00:00:00,Router_C,192.168.1.110,192.168.2.140,31.59,58.98,100,42.51,Yes,"Congestion detected, high utilization",0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 01:00:00,Router_A,192.168.1.15,192.168.2.104,37.53,32.74,100,33.08,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 01:00:00,Router_B,192.168.1.5,192.168.2.81,83.25,24.69,100,88.16,No,Normal operation,1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 01:00:00,Router_C,192.168.1.26,192.168.2.109,84.37,48.66,100,93.05,Yes,"Congestion detected, high utilization",1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 02:00:00,Router_A,192.168.1.221,192.168.2.27,70.03,39.09,100,74.66,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 02:00:00,Router_B,192.168.1.99,192.168.2.31,52.89,21.93,100,58.29,Yes,"High utilization, nearing bandwidth limit",0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 02:00:00,Router_C,192.168.1.131,192.168.2.208,47.14,13.65,100,104.89,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 03:00:00,Router_A,192.168.1.226,192.168.2.171,80.29,49.8,100,96.89,Yes,"High utilization, nearing bandwidth limit",1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 03:00:00,Router_B,192.168.1.73,192.168.2.107,87.99,55.92,100,100.0,Yes,"Congestion detected, high utilization",1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 03:00:00,Router_C,192.168.1.131,192.168.2.238,46.2,23.82,100,46.76,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 04:00:00,Router_A,192.168.1.113,192.168.2.94,40.03,28.71,100,36.62,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 04:00:00,Router_B,192.168.1.242,192.168.2.26,96.92,19.31,100,100.0,Yes,"Congestion detected, high utilization",1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 04:00:00,Router_C,192.168.1.34,192.168.2.71,79.41,58.19,100,74.44,No,Normal operation,1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 05:00:00,Router_A,192.168.1.123,192.168.2.69,68.12,52.83,100,69.55,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 05:00:00,Router_B,192.168.1.68,192.168.2.119,44.32,56.42,100,47.26,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 05:00:00,Router_C,192.168.1.173,192.168.2.82,46.45,54.12,100,44.9,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 06:00:00,Router_A,192.168.1.225,192.168.2.120,68.25,50.8,100,73.24,No,Normal operation,1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 06:00:00,Router_B,192.168.1.27,192.168.2.75,77.94,41.11,100,77.65,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 06:00:00,Router_C,192.168.1.144,192.168.2.213,48.72,56.44,100,57.79,Yes,"Congestion detected, high utilization",0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 07:00:00,Router_A,192.168.1.5,192.168.2.194,72.19,20.73,100,79.53,Yes,"High utilization, nearing bandwidth limit",0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 07:00:00,Router_B,192.168.1.225,192.168.2.56,87.84,17.31,100,84.8,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 07:00:00,Router_C,192.168.1.180,192.168.2.200,30.05,15.25,100,27.94,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 08:00:00,Router_A,192.168.1.54,192.168.2.195,21.9,22.83,100,34.27,Yes,"Congestion detected, high utilization",0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 08:00:00,Router_B,192.168.1.140,192.168.2.40,98.26,11.02,100,100.0,Yes,"High utilization, nearing bandwidth limit",1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 08:00:00,Router_C,192.168.1.227,192.168.2.158,68.66,42.27,100,71.48,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 09:00:00,Router_A,192.168.1.5,192.168.2.14,51.56,26.66,100,55.34,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 09:00:00,Router_B,192.168.1.117,192.168.2.169,26.08,33.27,100,23.79,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 09:00:00,Router_C,192.168.1.231,192.168.2.253,43.12,38.94,100,47.94,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 10:00:00,Router_A,192.168.1.113,192.168.2.10,43.24,52.66,100,41.52,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 10:00:00,Router_B,192.168.1.209,192.168.2.71,51.42,56.11,100,102.31,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 10:00:00,Router_C,192.168.1.237,192.168.2.131,79.92,17.71,100,79.42,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 11:00:00,Router_A,192.168.1.141,192.168.2.58,80.76,42.78,100,83.75,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 11:00:00,Router_B,192.168.1.27,192.168.2.31,41.89,11.83,100,38.3,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 11:00:00,Router_C,192.168.1.172,192.168.2.205,7.46,49.15,100,8.3,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 12:00:00,Router_A,192.168.1.87,192.168.2.210,78.06,52.64,100,82.56,No,Normal operation,1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 12:00:00,Router_B,192.168.1.54,192.168.2.10,65.77,36.22,100,70.59,Yes,"High utilization, nearing bandwidth limit",0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 12:00:00,Router_C,192.168.1.146,192.168.2.213,41.59,26.48,100,41.42,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 13:00:00,Router_A,192.168.1.95,192.168.2.66,26.53,26.3,100,30.38,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 13:00:00,Router_B,192.168.1.36,192.168.2.4,88.36,25.79,100,89.75,No,Normal operation,1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 13:00:00,Router_C,192.168.1.136,192.168.2.176,28.97,32.46,100,28.6,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 14:00:00,Router_A,192.168.1.173,192.168.2.227,86.25,33.37,100,99.35,Yes,"Congestion detected, high utilization",1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 14:00:00,Router_B,192.168.1.178,192.168.2.77,70.95,39.83,100,101.58,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 14:00:00,Router_C,192.168.1.117,192.168.2.182,5.19,11.66,100,8.04,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 15:00:00,Router_A,192.168.1.217,192.168.2.234,64.67,35.17,100,69.04,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 15:00:00,Router_B,192.168.1.126,192.168.2.100,18.31,13.28,100,17.42,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 15:00:00,Router_C,192.168.1.115,192.168.2.68,22.52,57.9,100,25.01,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 16:00:00,Router_A,192.168.1.156,192.168.2.249,26.8,59.83,100,23.67,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 16:00:00,Router_B,192.168.1.66,192.168.2.58,80.5,28.05,100,84.47,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 16:00:00,Router_C,192.168.1.2,192.168.2.24,9.38,11.09,100,14.19,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 17:00:00,Router_A,192.168.1.2,192.168.2.16,55.82,39.74,100,54.16,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 17:00:00,Router_B,192.168.1.41,192.168.2.91,89.3,15.76,100,92.6,No,Normal operation,1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 17:00:00,Router_C,192.168.1.48,192.168.2.53,36.04,22.74,100,33.03,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 18:00:00,Router_A,192.168.1.228,192.168.2.40,47.29,12.56,100,42.3,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 18:00:00,Router_B,192.168.1.167,192.168.2.25,66.73,58.58,100,68.91,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 18:00:00,Router_C,192.168.1.244,192.168.2.8,99.06,51.92,100,100.0,No,Normal operation,1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 19:00:00,Router_A,192.168.1.222,192.168.2.192,46.56,55.01,100,44.16,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 19:00:00,Router_B,192.168.1.240,192.168.2.119,36.53,33.23,100,33.11,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 19:00:00,Router_C,192.168.1.45,192.168.2.254,34.77,54.07,100,31.56,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 20:00:00,Router_A,192.168.1.20,192.168.2.145,76.88,55.48,100,75.82,No,Normal operation,1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 20:00:00,Router_B,192.168.1.179,192.168.2.188,73.35,11.99,100,80.85,Yes,"High utilization, nearing bandwidth limit",0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 20:00:00,Router_C,192.168.1.241,192.168.2.186,99.09,21.88,100,100.0,Yes,"Congestion detected, high utilization",1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 21:00:00,Router_A,192.168.1.173,192.168.2.89,27.1,49.64,100,30.35,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 21:00:00,Router_B,192.168.1.37,192.168.2.173,6.57,51.74,100,4.52,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 21:00:00,Router_C,192.168.1.80,192.168.2.76,99.93,40.99,100,98.19,No,Normal operation,1,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 22:00:00,Router_A,192.168.1.62,192.168.2.48,17.36,14.59,100,22.14,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 22:00:00,Router_B,192.168.1.86,192.168.2.198,27.3,52.49,100,28.27,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 22:00:00,Router_C,192.168.1.125,192.168.2.56,50.41,14.59,100,50.07,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-23 23:00:00,Router_A,192.168.1.76,192.168.2.36,77.86,31.8,100,77.66,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 23:00:00,Router_B,192.168.1.219,192.168.2.38,56.07,27.7,100,54.01,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,1
2024-04-23 23:00:00,Router_C,192.168.1.99,192.168.2.74,61.97,21.1,100,63.05,No,Normal operation,0,2024-04-23,352.09999999999997,1314.48,15,36.04,None,None,0
2024-04-24 00:00:00,Router_A,192.168.1.86,192.168.2.30,20.79,27.04,100,101.94,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 00:00:00,Router_B,192.168.1.217,192.168.2.3,67.63,52.74,100,65.23,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 00:00:00,Router_C,192.168.1.45,192.168.2.192,37.54,56.86,100,40.29,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 01:00:00,Router_A,192.168.1.248,192.168.2.37,28.07,26.56,100,29.68,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 01:00:00,Router_B,192.168.1.222,192.168.2.161,39.5,45.9,100,42.56,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 01:00:00,Router_C,192.168.1.43,192.168.2.181,46.36,37.65,100,46.26,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 02:00:00,Router_A,192.168.1.200,192.168.2.113,16.61,56.0,100,14.54,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 02:00:00,Router_B,192.168.1.201,192.168.2.110,46.33,47.94,100,102.22,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 02:00:00,Router_C,192.168.1.213,192.168.2.253,58.11,26.71,100,55.85,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 03:00:00,Router_A,192.168.1.203,192.168.2.36,36.52,44.76,100,39.01,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
